x,y,T_max,T_final
0.117000,0.006000,1508.058962,1239.352220
0.118000,0.006000,1508.058870,1242.762900
0.119000,0.006000,1508.057632,1246.106755
0.120000,0.006000,1508.058304,1249.346504
0.121000,0.006000,1508.058375,1252.432255
0.122000,0.006000,1508.057260,1255.298389
0.123000,0.006000,1508.058023,1257.859997
0.124000,0.006000,1508.058165,1260.008927
0.125000,0.006000,1508.057103,1261.609580
0.126000,0.006000,1508.057905,1262.494648
0.127000,0.006000,1508.058067,1262.461072
0.128000,0.006000,1508.056913,1261.266595
0.129000,0.006000,1508.056725,1258.627310
0.130000,0.006000,1508.051397,1254.216715
0.131000,0.006000,1508.026143,1247.666829
0.132000,0.006000,1507.936280,1238.571979
0.133000,0.006000,1507.663520,1226.495789
0.134000,0.006000,1506.965280,1210.981609
0.135000,0.006000,1505.400661,1191.564508
0.136000,0.006000,1502.300043,1167.786279
0.137000,0.006000,1496.730130,1139.214056
0.138000,0.006000,1487.470919,1105.458987
0.139000,0.006000,1472.997282,1066.196730
0.140000,0.006000,1451.408285,1021.188360
0.141000,0.006000,1420.396956,970.300490
0.142000,0.006000,1377.207272,913.523225
0.143000,0.006000,1318.689638,850.984523
0.144000,0.006000,1241.402485,782.959632
0.145000,0.006000,1141.977767,709.874517
0.146000,0.006000,1017.711738,632.302533
0.147000,0.006000,867.474127,550.954020
0.148000,0.006000,692.702282,466.658946
0.149000,0.006000,498.349130,380.343257
0.150000,0.006000,293.000000,293.000000
0.000000,0.007000,293.000000,293.000000
0.001000,0.007000,309.852082,303.343481
0.002000,0.007000,326.769307,313.681995
0.003000,0.007000,343.819120,324.010573
0.004000,0.007000,361.073791,334.324247
0.005000,0.007000,378.613339,344.618049
0.006000,0.007000,396.528997,354.887011
0.007000,0.007000,414.927983,365.126170
0.008000,0.007000,433.939534,375.330566
0.009000,0.007000,453.723545,385.495246
0.010000,0.007000,474.481591,395.615274
0.011000,0.007000,496.472422,405.685730
0.012000,0.007000,520.030050,415.701722
0.013000,0.007000,545.579714,425.658392
0.014000,0.007000,573.632597,435.550929
0.015000,0.007000,604.722693,445.374580
0.016000,0.007000,639.248626,455.124661
0.017000,0.007000,677.266064,464.796577
0.018000,0.007000,718.358919,474.385837
0.019000,0.007000,761.671298,483.888070
0.020000,0.007000,806.070270,493.299050
0.021000,0.007000,850.353431,502.614716
0.022000,0.007000,893.430364,511.831194
0.023000,0.007000,934.442844,520.944824
0.024000,0.007000,972.798512,529.952184
0.025000,0.007000,1008.163137,538.850120
0.026000,0.007000,1040.404996,547.635773
0.027000,0.007000,1069.546838,556.306607
0.028000,0.007000,1095.704214,564.860444
0.029000,0.007000,1119.071460,573.295490
0.030000,0.007000,1139.855274,581.610372
0.031000,0.007000,1158.286204,589.804163
0.032000,0.007000,1174.598785,597.876425
0.033000,0.007000,1188.998074,605.827232
0.034000,0.007000,1201.694924,613.657210
0.035000,0.007000,1212.878377,621.367567
0.036000,0.007000,1222.713767,628.960130
0.037000,0.007000,1231.356740,636.437372
0.038000,0.007000,1238.945850,643.802453
0.039000,0.007000,1245.604137,651.059250
0.040000,0.007000,1251.447919,658.212389
0.041000,0.007000,1256.569486,665.267281
0.042000,0.007000,1261.054671,672.230155
0.043000,0.007000,1264.980584,679.108091
0.044000,0.007000,1268.415728,685.909057
0.045000,0.007000,1271.425017,692.641941
0.046000,0.007000,1274.054394,699.316587
0.047000,0.007000,1276.349155,705.943834
0.048000,0.007000,1278.360289,712.535550
0.049000,0.007000,1280.113853,719.104677
0.050000,0.007000,1281.644334,725.665267
0.051000,0.007000,1282.982774,732.232533
0.052000,0.007000,1284.146438,738.822888
0.053000,0.007000,1285.167348,745.454002
0.054000,0.007000,1286.051134,752.144855
0.055000,0.007000,1286.828341,758.915797
0.056000,0.007000,1287.498540,765.788611
0.057000,0.007000,1288.084183,772.786587
0.058000,0.007000,1288.580914,779.934601
0.059000,0.007000,1288.983923,787.259197
0.060000,0.007000,1289.252596,794.788692
0.061000,0.007000,1289.262589,802.553272
0.062000,0.007000,1288.768355,810.585120
0.063000,0.007000,1287.383764,818.918540
0.064000,0.007000,1284.699507,827.590108
0.065000,0.007000,1280.405738,836.638829
0.066000,0.007000,1274.492933,846.106323
0.067000,0.007000,1267.591400,856.037021
0.068000,0.007000,1261.167845,866.478388
0.069000,0.007000,1256.569102,877.481173
0.070000,0.007000,1253.972827,889.099679
0.071000,0.007000,1253.279258,901.392068
0.072000,0.007000,1254.624183,914.420699
0.073000,0.007000,1258.231130,928.252497
0.074000,0.007000,1264.238571,942.959368
0.075000,0.007000,1272.677276,958.618647
0.076000,0.007000,1282.249447,973.379502
0.077000,0.007000,1291.584086,987.260940
0.078000,0.007000,1300.127979,1000.286216
0.079000,0.007000,1307.673955,1012.482426
0.080000,0.007000,1314.177252,1023.880073
0.081000,0.007000,1319.679468,1034.512614
0.082000,0.007000,1324.261529,1044.415984
0.083000,0.007000,1328.024902,1053.628120
0.084000,0.007000,1331.078398,1062.188484
0.085000,0.007000,1333.526096,1070.137594
0.086000,0.007000,1335.465150,1077.516569
0.087000,0.007000,1336.984099,1084.366698
0.088000,0.007000,1338.159790,1090.729035
0.089000,0.007000,1339.059879,1096.644024
0.090000,0.007000,1339.739818,1102.151162
0.091000,0.007000,1340.247752,1107.288700
0.092000,0.007000,1340.621429,1112.093387
0.093000,0.007000,1340.892254,1116.600252
0.094000,0.007000,1341.085034,1120.842429
0.095000,0.007000,1341.220478,1124.851033
0.096000,0.007000,1341.312871,1128.655062
0.097000,0.007000,1341.373705,1132.281348
0.098000,0.007000,1341.413216,1135.754543
0.099000,0.007000,1341.436453,1139.097123
0.100000,0.007000,1341.449676,1142.329438
0.101000,0.007000,1341.455597,1145.469766
0.102000,0.007000,1341.456638,1148.534403
0.103000,0.007000,1341.455737,1151.537755
0.104000,0.007000,1341.452609,1154.492455
0.105000,0.007000,1341.448949,1157.409468
0.106000,0.007000,1341.445439,1160.298193
0.107000,0.007000,1341.441427,1163.166562
0.108000,0.007000,1341.438069,1166.021125
0.109000,0.007000,1341.435298,1168.867113
0.110000,0.007000,1341.432345,1171.708453
0.111000,0.007000,1341.430190,1174.547710
0.112000,0.007000,1341.428579,1177.385952
0.113000,0.007000,1341.426714,1180.222520
0.114000,0.007000,1341.425534,1183.054662
0.115000,0.007000,1341.424775,1185.876993
0.116000,0.007000,1341.423638,1188.680764
0.117000,0.007000,1341.423060,1191.452933
0.118000,0.007000,1341.422807,1194.174895
0.119000,0.007000,1341.422083,1196.820839
0.120000,0.007000,1341.421833,1199.355727
0.121000,0.007000,1341.421848,1201.732851
0.122000,0.007000,1341.421335,1203.890967
0.123000,0.007000,1341.421225,1205.751010
0.124000,0.007000,1341.421232,1207.212466
0.125000,0.007000,1341.420151,1208.149509
0.126000,0.007000,1341.417175,1208.407091
0.127000,0.007000,1341.407304,1207.797249
0.128000,0.007000,1341.376013,1206.095946
0.129000,0.007000,1341.289997,1203.040843
0.130000,0.007000,1341.080129,1198.330437
0.131000,0.007000,1340.616845,1191.625061
0.132000,0.007000,1339.688825,1182.550253
0.133000,0.007000,1337.985325,1170.702894
0.134000,0.007000,1335.083507,1155.660272
0.135000,0.007000,1330.440826,1136.991656
0.136000,0.007000,1323.382096,1114.272340
0.137000,0.007000,1313.079147,1087.100374
0.138000,0.007000,1298.532930,1055.114622
0.139000,0.007000,1278.546518,1018.013981
0.140000,0.007000,1251.707504,975.576851
0.141000,0.007000,1216.388213,927.679789
0.142000,0.007000,1170.768082,874.314105
0.143000,0.007000,1112.920151,815.599105
0.144000,0.007000,1040.953658,751.790784
0.145000,0.007000,953.276627,683.284960
0.146000,0.007000,848.962887,610.614160
0.147000,0.007000,728.189013,534.437947
0.148000,0.007000,592.671404,455.526820
0.149000,0.007000,445.898798,374.740268
0.150000,0.007000,293.000000,293.000000
0.000000,0.008000,293.000000,293.000000
0.001000,0.008000,309.223510,303.222674
0.002000,0.008000,325.501911,313.440404
0.003000,0.008000,341.891769,323.648246
0.004000,0.008000,358.453192,333.841255
0.005000,0.008000,375.251833,344.014488
0.006000,0.008000,392.361304,354.162999
0.007000,0.008000,409.866228,364.281847
0.008000,0.008000,427.865992,374.366094
0.009000,0.008000,446.479508,384.410811
0.010000,0.008000,465.851478,394.411081
0.011000,0.008000,486.158982,404.362003
0.012000,0.008000,507.619236,414.258703
0.013000,0.008000,530.492992,424.096342
0.014000,0.008000,555.076824,433.870121
0.015000,0.008000,581.668072,443.575300
0.016000,0.008000,610.489337,453.207207
0.017000,0.008000,641.582769,462.761252
0.018000,0.008000,674.727798,472.232946
0.019000,0.008000,709.434776,481.617921
0.020000,0.008000,745.018905,490.911943
0.021000,0.008000,780.716533,500.110941
0.022000,0.008000,815.791861,509.211024
0.023000,0.008000,849.617779,518.208507
0.024000,0.008000,881.720685,527.099938
0.025000,0.008000,911.777368,535.882123
0.026000,0.008000,939.609620,544.552152
0.027000,0.008000,965.152685,553.107431
0.028000,0.008000,988.427756,561.545707
0.029000,0.008000,1009.513945,569.865102
0.030000,0.008000,1028.532234,578.064141
0.031000,0.008000,1045.620082,586.141783
0.032000,0.008000,1060.928073,594.097454
0.033000,0.008000,1074.611475,601.931076
0.034000,0.008000,1086.815119,609.643099
0.035000,0.008000,1097.680744,617.234534
0.036000,0.008000,1107.341739,624.706982
0.037000,0.008000,1115.921109,632.062667
0.038000,0.008000,1123.531716,639.304465
0.039000,0.008000,1130.276208,646.435937
0.040000,0.008000,1136.247731,653.461357
0.041000,0.008000,1141.530594,660.385743
0.042000,0.008000,1146.200510,667.214890
0.043000,0.008000,1150.325571,673.955393
0.044000,0.008000,1153.966827,680.614685
0.045000,0.008000,1157.180175,687.201060
0.046000,0.008000,1160.013714,693.723708
0.047000,0.008000,1162.510411,700.192742
0.048000,0.008000,1164.708644,706.619234
0.049000,0.008000,1166.642625,713.015242
0.050000,0.008000,1168.343901,719.393848
0.051000,0.008000,1169.842004,725.769189
0.052000,0.008000,1171.157077,732.156497
0.053000,0.008000,1172.310645,738.572137
0.054000,0.008000,1173.325695,745.033649
0.055000,0.008000,1174.211181,751.559793
0.056000,0.008000,1174.981537,758.170597
0.057000,0.008000,1175.631865,764.887410
0.058000,0.008000,1176.140290,771.732962
0.059000,0.008000,1176.427657,778.731425
0.060000,0.008000,1176.354512,785.908480
0.061000,0.008000,1175.718090,793.291398
0.062000,0.008000,1174.300510,800.909120
0.063000,0.008000,1171.920284,808.792348
0.064000,0.008000,1168.497971,816.973648
0.065000,0.008000,1164.165061,825.487558
0.066000,0.008000,1159.360019,834.370710
0.067000,0.008000,1154.714046,843.661961
0.068000,0.008000,1150.692450,853.402537
0.069000,0.008000,1147.508249,863.636192
0.070000,0.008000,1145.353962,874.409375
0.071000,0.008000,1144.481406,885.771415
0.072000,0.008000,1145.138121,897.774719
0.073000,0.008000,1147.492604,910.474983
0.074000,0.008000,1151.618948,923.931417
0.075000,0.008000,1157.520612,938.206985
0.076000,0.008000,1164.374143,951.633856
0.077000,0.008000,1171.245115,964.232132
0.078000,0.008000,1177.713099,976.025652
0.079000,0.008000,1183.590261,987.041605
0.080000,0.008000,1188.805997,997.310117
0.081000,0.008000,1193.353652,1006.863821
0.082000,0.008000,1197.262484,1015.737424
0.083000,0.008000,1200.580079,1023.967262
0.084000,0.008000,1203.365116,1031.590869
0.085000,0.008000,1205.678519,1038.646551
0.086000,0.008000,1207.581586,1045.172976
0.087000,0.008000,1209.131832,1051.208793
0.088000,0.008000,1210.382573,1056.792267
0.089000,0.008000,1211.382657,1061.960953
0.090000,0.008000,1212.174219,1066.751398
0.091000,0.008000,1212.794625,1071.198882
0.092000,0.008000,1213.276137,1075.337195
0.093000,0.008000,1213.645759,1079.198455
0.094000,0.008000,1213.926617,1082.812958
0.095000,0.008000,1214.137215,1086.209073
0.096000,0.008000,1214.293063,1089.413165
0.097000,0.008000,1214.406594,1092.449564
0.098000,0.008000,1214.488492,1095.340546
0.099000,0.008000,1214.545927,1098.106362
0.100000,0.008000,1214.585172,1100.765276
0.101000,0.008000,1214.611598,1103.333631
0.102000,0.008000,1214.628135,1105.825932
0.103000,0.008000,1214.638251,1108.254939
0.104000,0.008000,1214.643555,1110.631772
0.105000,0.008000,1214.645589,1112.966015
0.106000,0.008000,1214.645950,1115.265815
0.107000,0.008000,1214.644684,1117.537978
0.108000,0.008000,1214.642939,1119.788046
0.109000,0.008000,1214.640934,1122.020345
0.110000,0.008000,1214.638516,1124.237997
0.111000,0.008000,1214.636509,1126.442864
0.112000,0.008000,1214.634622,1128.635434
0.113000,0.008000,1214.632626,1130.814606
0.114000,0.008000,1214.631224,1132.977358
0.115000,0.008000,1214.629971,1135.118269
0.116000,0.008000,1214.628613,1137.228857
0.117000,0.008000,1214.627818,1139.296697
0.118000,0.008000,1214.627105,1141.304252
0.119000,0.008000,1214.626193,1143.227381
0.120000,0.008000,1214.625635,1145.033500
0.121000,0.008000,1214.624659,1146.679358
0.122000,0.008000,1214.622095,1148.108427
0.123000,0.008000,1214.615837,1149.247917
0.124000,0.008000,1214.599934,1150.005476
0.125000,0.008000,1214.561085,1150.265681
0.126000,0.008000,1214.474042,1149.886498
0.127000,0.008000,1214.292095,1148.695926
0.128000,0.008000,1213.938666,1146.489140
0.129000,0.008000,1213.297472,1143.026468
0.130000,0.008000,1212.205487,1138.032611
0.131000,0.008000,1210.446335,1131.197527
0.132000,0.008000,1207.747068,1122.179422
0.133000,0.008000,1203.771697,1110.610176
0.134000,0.008000,1198.116484,1096.103396
0.135000,0.008000,1190.297609,1078.265006
0.136000,0.008000,1179.743341,1056.706213
0.137000,0.008000,1165.781835,1031.058723
0.138000,0.008000,1147.630873,1000.991517
0.139000,0.008000,1124.390849,966.228619
0.140000,0.008000,1095.050818,926.567053
0.141000,0.008000,1058.503647,881.893974
0.142000,0.008000,1013.592292,832.201872
0.143000,0.008000,959.183275,777.600681
0.144000,0.008000,894.291463,718.325712
0.145000,0.008000,818.238941,654.740491
0.146000,0.008000,730.864818,587.333882
0.147000,0.008000,632.735752,516.711201
0.148000,0.008000,525.310547,443.579447
0.149000,0.008000,410.995285,368.727184
0.150000,0.008000,293.000000,293.000000
0.000000,0.009000,293.000000,293.000000
0.001000,0.009000,308.567570,303.087333
0.002000,0.009000,324.180460,313.169749
0.003000,0.009000,339.885189,323.242333
0.004000,0.009000,355.730759,333.300166
0.005000,0.009000,371.769955,343.338332
0.006000,0.009000,388.061005,353.351912
0.007000,0.009000,404.669403,363.335991
0.008000,0.009000,421.670133,373.285657
0.009000,0.009000,439.150196,383.196006
0.010000,0.009000,457.211521,393.062144
0.011000,0.009000,475.973906,402.879193
0.012000,0.009000,495.577499,412.642302
0.013000,0.009000,516.181429,422.346648
0.014000,0.009000,537.957511,431.987453
0.015000,0.009000,561.070170,441.559991
0.016000,0.009000,585.639704,451.059601
0.017000,0.009000,611.689293,460.481703
0.018000,0.009000,639.097951,469.821814
0.019000,0.009000,667.585213,479.075564
0.020000,0.009000,696.736159,488.238716
0.021000,0.009000,726.062778,497.307188
0.022000,0.009000,755.070895,506.277071
0.023000,0.009000,783.309801,515.144657
0.024000,0.009000,810.411104,523.906460
0.025000,0.009000,836.100176,532.559243
0.026000,0.009000,860.196181,541.100044
0.027000,0.009000,882.599076,549.526201
0.028000,0.009000,903.276659,557.835387
0.029000,0.009000,922.248746,566.025628
0.030000,0.009000,939.568427,574.095342
0.031000,0.009000,955.315789,582.043361
0.032000,0.009000,969.587370,589.868967
0.033000,0.009000,982.483032,597.571913
0.034000,0.009000,994.108363,605.152460
0.035000,0.009000,1004.566984,612.611403
0.036000,0.009000,1013.960379,619.950100
0.037000,0.009000,1022.384349,627.170500
0.038000,0.009000,1029.928645,634.275173
0.039000,0.009000,1036.676803,641.267335
0.040000,0.009000,1042.706019,648.150876
0.041000,0.009000,1048.087377,654.930390
0.042000,0.009000,1052.887278,661.611195
0.043000,0.009000,1057.164478,668.199362
0.044000,0.009000,1060.972058,674.701740
0.045000,0.009000,1064.358954,681.125982
0.046000,0.009000,1067.369432,687.480565
0.047000,0.009000,1070.043455,693.774818
0.048000,0.009000,1072.416993,700.018948
0.049000,0.009000,1074.522368,706.224057
0.050000,0.009000,1076.388546,712.402176
0.051000,0.009000,1078.041317,718.566284
0.052000,0.009000,1079.503342,724.730335
0.053000,0.009000,1080.793627,730.909287
0.054000,0.009000,1081.927972,737.119130
0.055000,0.009000,1082.908327,743.376914
0.056000,0.009000,1083.718728,749.700780
0.057000,0.009000,1084.312468,756.109999
0.058000,0.009000,1084.606789,762.625001
0.059000,0.009000,1084.498066,769.267416
0.060000,0.009000,1083.870674,776.060117
0.061000,0.009000,1082.627975,783.027263
0.062000,0.009000,1080.714603,790.194346
0.063000,0.009000,1078.152498,797.588241
0.064000,0.009000,1075.068181,805.237261
0.065000,0.009000,1071.673723,813.171215
0.066000,0.009000,1068.203773,821.421467
0.067000,0.009000,1064.854194,830.020997
0.068000,0.009000,1061.806021,839.004470
0.069000,0.009000,1059.269870,848.408295
0.070000,0.009000,1057.492498,858.270700
0.071000,0.009000,1056.711470,868.631784
0.072000,0.009000,1057.109319,879.533586
0.073000,0.009000,1058.794612,891.020130
0.074000,0.009000,1061.808838,903.137468
0.075000,0.009000,1066.150461,915.933706
0.076000,0.009000,1071.270960,927.935522
0.077000,0.009000,1076.513174,939.164163
0.078000,0.009000,1081.557662,949.644067
0.079000,0.009000,1086.244652,959.402493
0.080000,0.009000,1090.500851,968.469129
0.081000,0.009000,1094.300772,976.875702
0.082000,0.009000,1097.648024,984.655570
0.083000,0.009000,1100.563153,991.843332
0.084000,0.009000,1103.076134,998.474430
0.085000,0.009000,1105.222893,1004.584782
0.086000,0.009000,1107.040872,1010.210417
0.087000,0.009000,1108.567527,1015.387139
0.088000,0.009000,1109.839241,1020.150220
0.089000,0.009000,1110.890120,1024.534114
0.090000,0.009000,1111.751926,1028.572209
0.091000,0.009000,1112.452798,1032.296604
0.092000,0.009000,1113.018260,1035.737930
0.093000,0.009000,1113.470679,1038.925193
0.094000,0.009000,1113.829519,1041.885660
0.095000,0.009000,1114.111900,1044.644774
0.096000,0.009000,1114.331713,1047.226101
0.097000,0.009000,1114.501485,1049.651302
0.098000,0.009000,1114.631114,1051.940144
0.099000,0.009000,1114.728908,1054.110518
0.100000,0.009000,1114.802011,1056.178490
0.101000,0.009000,1114.855726,1058.158370
0.102000,0.009000,1114.894408,1060.062788
0.103000,0.009000,1114.921993,1061.902788
0.104000,0.009000,1114.940990,1063.687924
0.105000,0.009000,1114.953770,1065.426358
0.106000,0.009000,1114.961867,1067.124956
0.107000,0.009000,1114.966841,1068.789375
0.108000,0.009000,1114.969244,1070.424128
0.109000,0.009000,1114.970397,1072.032632
0.110000,0.009000,1114.970334,1073.617209
0.111000,0.009000,1114.969549,1075.179046
0.112000,0.009000,1114.968620,1076.718083
0.113000,0.009000,1114.967311,1078.232827
0.114000,0.009000,1114.965953,1079.720051
0.115000,0.009000,1114.964725,1081.174361
0.116000,0.009000,1114.963247,1082.587595
0.117000,0.009000,1114.961479,1083.948019
0.118000,0.009000,1114.958901,1085.239266
0.119000,0.009000,1114.953752,1086.438997
0.120000,0.009000,1114.942958,1087.517245
0.121000,0.009000,1114.920395,1088.434407
0.122000,0.009000,1114.874537,1089.138904
0.123000,0.009000,1114.785236,1089.564487
0.124000,0.009000,1114.620418,1089.627283
0.125000,0.009000,1114.330820,1089.222639
0.126000,0.009000,1113.847155,1088.221946
0.127000,0.009000,1113.074553,1086.469628
0.128000,0.009000,1111.892158,1083.780577
0.129000,0.009000,1110.148450,1079.938333
0.130000,0.009000,1107.661179,1074.694382
0.131000,0.009000,1104.212032,1067.768940
0.132000,0.009000,1099.544350,1058.853586
0.133000,0.009000,1093.357636,1047.616069
0.134000,0.009000,1085.302742,1033.707462
0.135000,0.009000,1074.975557,1016.771670
0.136000,0.009000,1061.910885,996.457194
0.137000,0.009000,1045.580793,972.430879
0.138000,0.009000,1025.389204,944.393196
0.139000,0.009000,1000.681093,912.094434
0.140000,0.009000,970.750935,875.351035
0.141000,0.009000,934.867973,834.061161
0.142000,0.009000,892.318406,788.218486
0.143000,0.009000,842.461130,737.923154
0.144000,0.009000,784.815288,683.388950
0.145000,0.009000,719.156921,624.945858
0.146000,0.009000,645.633117,563.037430
0.147000,0.009000,564.856874,498.212727
0.148000,0.009000,477.974168,431.112932
0.149000,0.009000,386.656129,362.453114
0.150000,0.009000,293.000000,293.000000
0.000000,0.010000,293.000000,293.000000
0.001000,0.010000,307.896636,302.938020
0.002000,0.010000,322.829942,312.871155
0.003000,0.010000,337.837406,322.794520
0.004000,0.010000,352.958119,332.703228
0.005000,0.010000,368.233777,342.592392
0.006000,0.010000,383.709545,352.457125
0.007000,0.010000,399.435125,362.292542
0.008000,0.010000,415.466073,372.093760
0.009000,0.010000,431.864907,381.855903
0.010000,0.010000,448.702491,391.574103
0.011000,0.010000,466.058917,401.243512
0.012000,0.010000,484.023270,410.859299
0.013000,0.010000,502.692492,420.416668
0.014000,0.010000,522.165156,429.910859
0.015000,0.010000,542.530981,439.337164
0.016000,0.010000,563.850956,448.690937
0.017000,0.010000,586.132406,457.967611
0.018000,0.010000,609.302832,467.162707
0.019000,0.010000,633.196166,476.271859
0.020000,0.010000,657.560756,485.290827
0.021000,0.010000,682.086103,494.215518
0.022000,0.010000,706.440160,503.042007
0.023000,0.010000,730.304495,511.766561
0.024000,0.010000,753.402838,520.385660
0.025000,0.010000,775.511254,528.896022
0.026000,0.010000,796.466795,537.294629
0.027000,0.010000,816.162718,545.578752
0.028000,0.010000,834.543609,553.745980
0.029000,0.010000,851.592961,561.794242
0.030000,0.010000,867.326531,569.721840
0.031000,0.010000,881.782888,577.527472
0.032000,0.010000,895.019191,585.210265
0.033000,0.010000,907.100354,592.769794
0.034000,0.010000,918.098063,600.206118
0.035000,0.010000,928.087179,607.519801
0.036000,0.010000,937.141983,614.711940
0.037000,0.010000,945.335830,621.784194
0.038000,0.010000,952.738962,628.738802
0.039000,0.010000,959.419544,635.578614
0.040000,0.010000,965.440186,642.307113
0.041000,0.010000,970.858756,648.928434
0.042000,0.010000,975.731953,655.447391
0.043000,0.010000,980.109442,661.869496
0.044000,0.010000,984.037046,668.200977
0.045000,0.010000,987.560260,674.448800
0.046000,0.010000,990.715990,680.620687
0.047000,0.010000,993.540167,686.725134
0.048000,0.010000,996.066667,692.771425
0.049000,0.010000,998.324557,698.769653
0.050000,0.010000,1000.339674,704.730732
0.051000,0.010000,1002.134779,710.666414
0.052000,0.010000,1003.726997,716.589305
0.053000,0.010000,1005.123639,722.512874
0.054000,0.010000,1006.317560,728.451478
0.055000,0.010000,1007.282330,734.420363
0.056000,0.010000,1007.975314,740.435691
0.057000,0.010000,1008.339850,746.514545
0.058000,0.010000,1008.321283,752.674944
0.059000,0.010000,1007.867931,758.935863
0.060000,0.010000,1006.951960,765.317238
0.061000,0.010000,1005.570301,771.839983
0.062000,0.010000,1003.756848,778.526001
0.063000,0.010000,1001.577758,785.398193
0.064000,0.010000,999.120642,792.480465
0.065000,0.010000,996.480987,799.797736
0.066000,0.010000,993.764034,807.375934
0.067000,0.010000,991.099286,815.241994
0.068000,0.010000,988.652687,823.423840
0.069000,0.010000,986.624141,831.950369
0.070000,0.010000,985.217599,840.851407
0.071000,0.010000,984.608458,850.157659
0.072000,0.010000,984.920231,859.900636
0.073000,0.010000,986.221205,870.112549
0.074000,0.010000,988.537510,880.826175
0.075000,0.010000,991.868403,892.074678
0.076000,0.010000,995.835141,902.586879
0.077000,0.010000,999.961674,912.385191
0.078000,0.010000,1004.001101,921.494642
0.079000,0.010000,1007.821410,929.942522
0.080000,0.010000,1011.354095,937.758026
0.081000,0.010000,1014.567878,944.971884
0.082000,0.010000,1017.454341,951.616006
0.083000,0.010000,1020.019481,957.723131
0.084000,0.010000,1022.278134,963.326478
0.085000,0.010000,1024.250438,968.459432
0.086000,0.010000,1025.959233,973.155227
0.087000,0.010000,1027.429098,977.446670
0.088000,0.010000,1028.684675,981.365876
0.089000,0.010000,1029.749633,984.944041
0.090000,0.010000,1030.647020,988.211232
0.091000,0.010000,1031.397957,991.196215
0.092000,0.010000,1032.022298,993.926309
0.093000,0.010000,1032.537894,996.427267
0.094000,0.010000,1032.960579,998.723193
0.095000,0.010000,1033.304826,1000.836478
0.096000,0.010000,1033.583263,1002.787770
0.097000,0.010000,1033.806765,1004.595966
0.098000,0.010000,1033.984630,1006.278224
0.099000,0.010000,1034.125328,1007.849999
0.100000,0.010000,1034.235544,1009.325097
0.101000,0.010000,1034.321111,1010.715737
0.102000,0.010000,1034.386898,1012.032636
0.103000,0.010000,1034.436902,1013.285090
0.104000,0.010000,1034.474630,1014.481069
0.105000,0.010000,1034.502595,1015.627306
0.106000,0.010000,1034.522900,1016.729385
0.107000,0.010000,1034.537631,1017.791819
0.108000,0.010000,1034.547746,1018.818109
0.109000,0.010000,1034.554794,1019.810784
0.110000,0.010000,1034.559198,1020.771405
0.111000,0.010000,1034.561877,1021.700523
0.112000,0.010000,1034.563080,1022.597585
0.113000,0.010000,1034.562898,1023.460764
0.114000,0.010000,1034.561418,1024.286689
0.115000,0.010000,1034.557582,1025.070054
0.116000,0.010000,1034.549703,1025.803088
0.117000,0.010000,1034.534509,1026.474819
0.118000,0.010000,1034.506133,1027.070142
0.119000,0.010000,1034.454610,1027.568617
0.120000,0.010000,1034.364669,1027.942994
0.121000,0.010000,1034.213280,1028.157435
0.122000,0.010000,1033.967378,1028.165419
0.123000,0.010000,1033.582465,1027.907360
0.124000,0.010000,1033.000284,1027.307975
0.125000,0.010000,1032.147328,1026.273486
0.126000,0.010000,1030.934111,1024.688801
0.127000,0.010000,1029.252978,1022.414841
0.128000,0.010000,1026.977262,1019.286257
0.129000,0.010000,1023.959931,1015.109820
0.130000,0.010000,1020.029840,1009.663789
0.131000,0.010000,1014.990681,1002.698591
0.132000,0.010000,1008.617458,993.939148
0.133000,0.010000,1000.652825,983.089097
0.134000,0.010000,990.804941,969.837110
0.135000,0.010000,978.744516,953.865341
0.136000,0.010000,964.103617,934.859918
0.137000,0.010000,946.475155,912.523251
0.138000,0.010000,925.418683,886.587732
0.139000,0.010000,900.464608,856.830282
0.140000,0.010000,871.132108,823.087023
0.141000,0.010000,836.950731,785.267257
0.142000,0.010000,797.491075,743.365825
0.143000,0.010000,752.408487,697.472932
0.144000,0.010000,701.498241,647.780559
0.145000,0.010000,644.752844,594.584746
0.146000,0.010000,582.421857,538.283231
0.147000,0.010000,515.058431,479.368225
0.148000,0.010000,443.539179,418.414416
0.149000,0.010000,369.046252,356.062645
0.150000,0.010000,293.000000,293.000000
0.000000,0.011000,293.000000,293.000000
0.001000,0.011000,307.221423,302.775347
0.002000,0.011000,321.471889,312.545845
0.003000,0.011000,335.780953,322.306642
0.004000,0.011000,350.179213,332.052887
0.005000,0.011000,364.698829,341.779729
0.006000,0.011000,379.374164,351.482313
0.007000,0.011000,394.242241,361.155789
0.008000,0.011000,409.343433,370.795307
0.009000,0.011000,424.721883,380.396022
0.010000,0.011000,440.426074,389.953099
0.011000,0.011000,456.508480,399.461718
0.012000,0.011000,473.025299,408.917078
0.013000,0.011000,490.034371,418.314407
0.014000,0.011000,507.591542,427.648971
0.015000,0.011000,525.743863,436.916081
0.016000,0.011000,544.519303,446.111111
0.017000,0.011000,563.913944,455.229505
0.018000,0.011000,583.879007,464.266797
0.019000,0.011000,604.311315,473.218623
0.020000,0.011000,625.054187,482.080741
0.021000,0.011000,645.909831,490.849052
0.022000,0.011000,666.656877,499.519614
0.023000,0.011000,687.073851,508.088669
0.024000,0.011000,706.955564,516.552663
0.025000,0.011000,726.129038,524.908269
0.026000,0.011000,744.455685,533.152412
